StudentID,JTE-234,ATE-003,TGL-013,PPL-239,WDM-974,GHL-823,HLU-200,MON-014,FEA-907,LPG-307,TSO-010,LDE-009,JJP-001,MTE-004,LUU-003,LOE-103,PLO-132,BKO-800,SLE-332,BKO-801,DSE-003,DSE-005,ATE-014,JTW-004,ATE-008,DSE-007,ATE-214,JHF-101,KMO-007,WOT-104
1000987,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,6.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,6.0,6.0,NG,NG,NG,
1001305,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,9.0,NG,8.0,NG,NG,9.0,NG,NG,NG,NG,9.0,8.0,NG,NG,NG,
1002686,5.0,7.0,8.0,7.0,7.0,8.0,8.0,7.0,7.0,8.0,NG,6.0,7.0,7.0,8.0,7.0,NG,6.0,6.0,NG,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,8.0,6.0,
1001332,NG,10.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,9.0,NG,8.0,NG,8.0,NG,NG,9.0,NG,NG,NG,NG,8.0,10.0,NG,NG,NG,
1001269,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,4.0,NG,6.0,NG,5.0,NG,NG,5.0,NG,NG,NG,NG,6.0,6.0,NG,NG,NG,
1001582,NG,8.0,7.0,6.0,NG,NG,NG,6.0,5.0,6.0,NG,NG,NG,6.0,NG,4.0,NG,4.0,6.0,NG,5.0,NG,NG,8.0,NG,6.0,7.0,NG,NG,4.0,
1000563,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,8.0,NG,NG,6.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1002825,9.0,10.0,6.0,8.0,7.0,7.0,9.0,8.0,10.0,7.0,NG,7.0,10.0,9.0,9.0,8.0,NG,8.0,10.0,NG,9.0,10.0,6.0,8.0,8.0,8.0,9.0,7.0,8.0,7.0,
1000172,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,9.0,NG,6.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,6.0,9.0,NG,NG,NG,
1001294,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,5.0,NG,5.0,NG,NG,5.0,NG,NG,NG,NG,5.0,7.0,NG,NG,NG,
1001457,NG,6.0,5.0,5.0,NG,NG,NG,6.0,7.0,6.0,NG,NG,NG,7.0,NG,5.0,NG,6.0,6.0,NG,5.0,NG,NG,6.0,5.0,6.0,6.0,NG,NG,4.0,
1000061,NG,6.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,5.0,NG,5.0,NG,NG,7.0,NG,NG,NG,NG,4.0,7.0,NG,NG,NG,
1001277,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,8.0,NG,7.0,NG,NG,9.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,
1002769,6.0,6.0,8.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,NG,7.0,7.0,6.0,7.0,6.0,NG,6.0,6.0,NG,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,
1002765,9.0,8.0,7.0,8.0,7.0,7.0,10.0,8.0,9.0,8.0,NG,8.0,9.0,9.0,8.0,9.0,NG,7.0,10.0,NG,9.0,10.0,7.0,8.0,7.0,8.0,9.0,8.0,8.0,8.0,
1001146,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,5.0,NG,5.0,NG,NG,5.0,NG,NG,NG,NG,7.0,6.0,NG,NG,NG,
1001669,NG,8.0,5.0,7.0,NG,NG,NG,6.0,8.0,6.0,NG,NG,NG,7.0,7.0,8.0,NG,8.0,7.0,NG,7.0,NG,NG,7.0,6.0,6.0,8.0,NG,NG,5.0,
1000905,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,8.0,NG,7.0,NG,NG,8.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
1001668,NG,8.0,5.0,7.0,NG,NG,NG,6.0,8.0,6.0,NG,NG,NG,8.0,7.0,7.0,NG,6.0,8.0,NG,6.0,NG,NG,6.0,6.0,7.0,8.0,NG,NG,6.0,
1000494,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,8.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
1000583,NG,6.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,6.0,NG,7.0,NG,NG,6.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1001800,NG,9.0,7.0,8.0,NG,NG,NG,6.0,9.0,7.0,NG,NG,NG,8.0,7.0,7.0,NG,8.0,8.0,NG,8.0,NG,NG,8.0,6.0,8.0,9.0,NG,NG,6.0,
1000949,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,9.0,NG,7.0,NG,NG,9.0,NG,NG,NG,NG,8.0,8.0,NG,NG,NG,
1000233,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,8.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
1001744,NG,9.0,7.0,7.0,NG,NG,NG,6.0,9.0,6.0,NG,NG,NG,8.0,7.0,6.0,NG,7.0,8.0,NG,7.0,NG,NG,8.0,6.0,7.0,8.0,NG,NG,6.0,
1001753,NG,6.0,6.0,6.0,NG,NG,NG,5.0,6.0,6.0,NG,NG,NG,6.0,NG,4.0,NG,5.0,5.0,NG,5.0,NG,NG,6.0,NG,6.0,7.0,NG,NG,4.0,
1001086,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,8.0,NG,8.0,NG,NG,8.0,NG,NG,NG,NG,8.0,9.0,NG,NG,NG,
1001153,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,5.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,5.0,6.0,NG,NG,NG,
1002401,8.0,9.0,7.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,NG,9.0,8.0,7.0,9.0,7.0,NG,8.0,9.0,NG,8.0,9.0,7.0,9.0,8.0,8.0,9.0,7.0,9.0,8.0,
1001021,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,9.0,NG,7.0,NG,NG,7.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1001533,NG,7.0,5.0,7.0,NG,NG,NG,6.0,7.0,7.0,NG,NG,NG,6.0,7.0,4.0,NG,6.0,7.0,NG,6.0,NG,NG,7.0,6.0,7.0,6.0,NG,NG,5.0,
1001659,NG,8.0,7.0,6.0,NG,NG,NG,7.0,6.0,10.0,NG,NG,NG,6.0,8.0,7.0,NG,6.0,7.0,NG,7.0,NG,NG,8.0,7.0,7.0,6.0,NG,NG,7.0,
1000667,NG,10.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,7.0,NG,7.0,NG,NG,7.0,NG,NG,NG,NG,8.0,8.0,NG,NG,NG,
1000215,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,8.0,NG,8.0,NG,NG,8.0,NG,NG,NG,NG,5.0,9.0,NG,NG,NG,
1001152,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,7.0,9.0,NG,NG,NG,
1000871,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,9.0,NG,8.0,NG,7.0,NG,NG,8.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1001705,NG,7.0,6.0,6.0,NG,NG,NG,6.0,7.0,7.0,NG,NG,NG,6.0,7.0,7.0,NG,6.0,7.0,NG,7.0,NG,NG,7.0,6.0,6.0,7.0,NG,NG,6.0,
1000139,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,6.0,NG,7.0,NG,NG,7.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
1002589,7.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,9.0,NG,7.0,9.0,7.0,8.0,8.0,NG,7.0,7.0,NG,6.0,8.0,7.0,9.0,7.0,8.0,8.0,7.0,9.0,7.0,
1000665,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,5.0,NG,NG,7.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1001818,NG,10.0,7.0,7.0,NG,NG,NG,7.0,9.0,9.0,NG,NG,NG,8.0,7.0,9.0,NG,8.0,8.0,NG,9.0,NG,NG,7.0,6.0,8.0,8.0,NG,NG,7.0,
1001040,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,6.0,NG,NG,8.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,
1001149,NG,6.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,6.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1001327,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,6.0,NG,NG,5.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
1000838,NG,6.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,5.0,9.0,NG,NG,NG,
1001830,NG,10.0,8.0,8.0,NG,NG,NG,8.0,10.0,10.0,NG,NG,NG,9.0,8.0,10.0,NG,9.0,9.0,NG,10.0,NG,NG,8.0,8.0,8.0,9.0,NG,NG,9.0,
1002761,9.0,10.0,7.0,8.0,8.0,7.0,9.0,7.0,10.0,9.0,NG,7.0,10.0,9.0,8.0,9.0,NG,8.0,10.0,NG,9.0,10.0,7.0,8.0,7.0,8.0,10.0,7.0,9.0,7.0,
1002320,7.0,9.0,8.0,8.0,7.0,8.0,8.0,7.0,9.0,9.0,NG,7.0,7.0,7.0,9.0,6.0,NG,7.0,8.0,NG,7.0,8.0,6.0,9.0,7.0,8.0,8.0,6.0,9.0,7.0,
1002193,NG,8.0,7.0,7.0,NG,NG,NG,7.0,9.0,9.0,NG,NG,NG,9.0,8.0,9.0,NG,8.0,9.0,NG,9.0,NG,NG,8.0,7.0,8.0,9.0,NG,NG,9.0,
1000210,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,8.0,8.0,NG,NG,NG,
1000924,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,
1000247,NG,10.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,9.0,NG,9.0,NG,7.0,NG,NG,9.0,NG,NG,NG,NG,8.0,9.0,NG,NG,NG,
1001603,NG,8.0,8.0,6.0,NG,NG,NG,7.0,8.0,7.0,NG,NG,NG,9.0,7.0,8.0,NG,6.0,8.0,NG,8.0,NG,NG,7.0,6.0,6.0,7.0,NG,NG,8.0,
1001056,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1002471,6.0,7.0,6.0,6.0,8.0,5.0,7.0,6.0,6.0,6.0,NG,6.0,6.0,7.0,6.0,7.0,NG,6.0,6.0,NG,7.0,7.0,5.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,
1002274,6.0,7.0,6.0,6.0,6.0,5.0,6.0,6.0,8.0,6.0,NG,5.0,8.0,7.0,6.0,6.0,NG,6.0,6.0,NG,6.0,7.0,5.0,6.0,6.0,6.0,8.0,6.0,5.0,7.0,
1002322,5.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,8.0,7.0,NG,6.0,7.0,7.0,7.0,6.0,NG,6.0,6.0,NG,6.0,8.0,5.0,8.0,6.0,7.0,7.0,6.0,9.0,4.0,
1002355,7.0,8.0,6.0,7.0,7.0,7.0,8.0,6.0,9.0,7.0,NG,5.0,8.0,8.0,6.0,7.0,NG,7.0,8.0,NG,7.0,10.0,6.0,7.0,6.0,7.0,9.0,6.0,8.0,7.0,
1000868,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,5.0,NG,NG,7.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1002749,6.0,7.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,8.0,NG,6.0,7.0,6.0,7.0,6.0,NG,6.0,6.0,NG,6.0,7.0,5.0,7.0,6.0,6.0,7.0,6.0,7.0,5.0,
1001370,NG,8.0,5.0,6.0,NG,NG,NG,5.0,7.0,6.0,NG,NG,NG,7.0,7.0,7.0,NG,6.0,8.0,NG,7.0,NG,NG,6.0,6.0,6.0,8.0,NG,NG,5.0,
1002557,8.0,9.0,7.0,7.0,7.0,6.0,9.0,8.0,9.0,8.0,NG,8.0,9.0,9.0,8.0,8.0,NG,7.0,9.0,NG,9.0,9.0,7.0,7.0,7.0,6.0,9.0,7.0,7.0,8.0,
1000486,NG,6.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,5.0,NG,NG,6.0,NG,NG,NG,NG,5.0,7.0,NG,NG,NG,
1001981,NG,9.0,8.0,8.0,NG,NG,NG,8.0,9.0,9.0,NG,NG,NG,7.0,9.0,8.0,NG,7.0,9.0,NG,8.0,NG,NG,NG,8.0,9.0,9.0,NG,NG,7.0,
1000752,NG,6.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,5.0,NG,NG,6.0,NG,NG,NG,NG,5.0,7.0,NG,NG,NG,
1000863,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,8.0,NG,7.0,NG,NG,8.0,NG,NG,NG,NG,8.0,8.0,NG,NG,NG,
1000697,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,6.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,6.0,9.0,NG,NG,NG,
1000661,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,10.0,NG,8.0,NG,7.0,NG,NG,9.0,NG,NG,NG,NG,9.0,10.0,NG,NG,NG,
1000711,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,8.0,NG,7.0,NG,NG,8.0,NG,NG,NG,NG,8.0,8.0,NG,NG,NG,
1000526,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,
1000705,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,8.0,NG,6.0,NG,NG,9.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1002538,NG,7.0,6.0,6.0,NG,NG,NG,6.0,7.0,6.0,NG,NG,6.0,7.0,6.0,6.0,NG,6.0,7.0,NG,5.0,8.0,NG,7.0,6.0,6.0,7.0,5.0,NG,4.0,
1000250,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,7.0,NG,NG,7.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1000409,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,9.0,NG,9.0,NG,8.0,NG,NG,9.0,NG,NG,NG,NG,7.0,10.0,NG,NG,NG,
1001870,NG,6.0,7.0,6.0,NG,NG,NG,7.0,7.0,8.0,NG,NG,NG,6.0,7.0,7.0,NG,6.0,7.0,NG,6.0,NG,NG,8.0,6.0,7.0,6.0,NG,NG,6.0,
1001224,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,7.0,NG,NG,8.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1002532,7.0,10.0,8.0,9.0,7.0,7.0,7.0,8.0,9.0,9.0,NG,8.0,8.0,8.0,10.0,7.0,NG,7.0,8.0,NG,8.0,8.0,8.0,9.0,8.0,8.0,9.0,7.0,9.0,6.0,
1000315,NG,10.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,8.0,NG,8.0,NG,NG,8.0,NG,NG,NG,NG,8.0,9.0,NG,NG,NG,
1002157,NG,9.0,7.0,7.0,NG,NG,NG,8.0,7.0,8.0,NG,NG,NG,7.0,7.0,6.0,NG,7.0,7.0,NG,7.0,NG,NG,9.0,7.0,8.0,7.0,NG,NG,6.0,
1000918,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,7.0,NG,NG,8.0,NG,NG,NG,NG,6.0,9.0,NG,NG,NG,
1002453,NG,6.0,7.0,7.0,NG,NG,NG,7.0,6.0,7.0,NG,NG,6.0,6.0,7.0,6.0,NG,6.0,6.0,NG,5.0,6.0,NG,7.0,6.0,6.0,6.0,6.0,NG,5.0,
1002755,9.0,10.0,8.0,9.0,8.0,8.0,9.0,8.0,10.0,10.0,NG,9.0,9.0,9.0,10.0,8.0,NG,8.0,9.0,NG,9.0,9.0,9.0,9.0,9.0,9.0,10.0,7.0,9.0,8.0,
1000699,NG,10.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,10.0,NG,10.0,NG,8.0,NG,NG,9.0,NG,NG,NG,NG,9.0,10.0,NG,NG,NG,
1000964,NG,10.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,8.0,NG,8.0,NG,NG,8.0,NG,NG,NG,NG,8.0,8.0,NG,NG,NG,
1002009,NG,10.0,6.0,7.0,NG,NG,NG,7.0,8.0,8.0,NG,NG,NG,8.0,8.0,8.0,NG,8.0,9.0,NG,9.0,NG,NG,8.0,7.0,8.0,9.0,NG,NG,7.0,
1002514,NG,6.0,7.0,6.0,NG,NG,NG,6.0,6.0,7.0,NG,NG,6.0,6.0,NG,7.0,NG,4.0,6.0,NG,6.0,6.0,NG,7.0,NG,6.0,7.0,NG,NG,6.0,
1001891,NG,7.0,9.0,9.0,NG,NG,NG,7.0,7.0,8.0,NG,NG,NG,7.0,7.0,8.0,NG,6.0,7.0,NG,7.0,NG,NG,7.0,7.0,7.0,8.0,NG,NG,6.0,
1000693,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,8.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,
1002670,6.0,7.0,5.0,7.0,6.0,5.0,NG,6.0,7.0,6.0,NG,5.0,8.0,7.0,6.0,6.0,NG,6.0,7.0,NG,7.0,8.0,6.0,6.0,6.0,7.0,8.0,5.0,6.0,4.0,
1001309,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,5.0,NG,NG,6.0,NG,NG,NG,NG,5.0,7.0,NG,NG,NG,
1000796,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,7.0,NG,5.0,NG,NG,7.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1000321,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,8.0,NG,7.0,NG,NG,8.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,
1000750,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,6.0,NG,7.0,NG,NG,6.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1002427,8.0,9.0,7.0,8.0,8.0,7.0,7.0,8.0,7.0,9.0,NG,9.0,7.0,7.0,9.0,7.0,NG,6.0,9.0,NG,7.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,NG,7.0,
1000973,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,8.0,NG,7.0,NG,NG,8.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1000445,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,9.0,NG,6.0,NG,7.0,NG,NG,6.0,NG,NG,NG,NG,7.0,NG,NG,NG,NG,
1000170,NG,6.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,5.0,NG,NG,7.0,NG,NG,NG,NG,5.0,7.0,NG,NG,NG,
1001428,NG,9.0,6.0,7.0,NG,NG,NG,7.0,8.0,8.0,NG,NG,NG,7.0,7.0,6.0,NG,7.0,8.0,NG,7.0,NG,NG,6.0,6.0,7.0,8.0,NG,NG,6.0,
1001431,NG,8.0,7.0,7.0,NG,NG,NG,7.0,8.0,10.0,NG,NG,NG,8.0,9.0,8.0,NG,7.0,8.0,NG,9.0,NG,NG,7.0,8.0,8.0,8.0,NG,NG,8.0,
1000922,NG,6.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,6.0,NG,5.0,NG,NG,6.0,NG,NG,NG,NG,5.0,5.0,NG,NG,NG,
1001594,NG,8.0,5.0,6.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,6.0,5.0,7.0,NG,6.0,7.0,NG,6.0,NG,NG,7.0,6.0,6.0,7.0,NG,NG,6.0,
1001391,NG,7.0,NG,6.0,NG,NG,NG,5.0,8.0,6.0,NG,NG,NG,7.0,NG,6.0,NG,6.0,6.0,NG,7.0,NG,NG,6.0,4.0,6.0,8.0,NG,NG,5.0,
1000439,NG,10.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,8.0,NG,8.0,NG,NG,8.0,NG,NG,NG,NG,9.0,9.0,NG,NG,NG,
1002800,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,NG,5.0,7.0,6.0,7.0,6.0,NG,8.0,6.0,NG,6.0,7.0,5.0,7.0,6.0,6.0,6.0,6.0,7.0,5.0,
1002189,NG,10.0,8.0,9.0,NG,NG,NG,9.0,8.0,9.0,NG,NG,NG,7.0,9.0,9.0,NG,8.0,9.0,NG,9.0,NG,NG,10.0,9.0,9.0,9.0,NG,NG,8.0,
1001336,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,7.0,NG,NG,7.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,
1002383,9.0,10.0,6.0,8.0,7.0,7.0,7.0,8.0,10.0,9.0,NG,7.0,9.0,9.0,8.0,8.0,NG,8.0,10.0,NG,9.0,9.0,8.0,8.0,9.0,8.0,9.0,7.0,10.0,7.0,
1000300,NG,10.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,9.0,NG,8.0,NG,9.0,NG,NG,9.0,NG,NG,NG,NG,8.0,8.0,NG,NG,NG,
1001590,NG,8.0,7.0,7.0,NG,NG,NG,7.0,7.0,9.0,NG,NG,NG,7.0,7.0,8.0,NG,6.0,8.0,NG,8.0,NG,NG,7.0,7.0,7.0,8.0,NG,NG,7.0,
1001804,NG,7.0,5.0,6.0,NG,NG,NG,6.0,8.0,6.0,NG,NG,NG,7.0,NG,6.0,NG,6.0,7.0,NG,7.0,NG,NG,6.0,5.0,6.0,7.0,NG,NG,6.0,
1001997,NG,7.0,5.0,7.0,NG,NG,NG,7.0,7.0,8.0,NG,NG,NG,7.0,8.0,7.0,NG,6.0,7.0,NG,6.0,NG,NG,8.0,6.0,6.0,7.0,NG,NG,6.0,
1002388,9.0,10.0,6.0,8.0,7.0,7.0,8.0,8.0,10.0,8.0,NG,8.0,10.0,9.0,8.0,9.0,NG,8.0,10.0,NG,8.0,10.0,7.0,8.0,7.0,8.0,10.0,8.0,8.0,6.0,
1001497,NG,9.0,7.0,8.0,NG,NG,NG,9.0,9.0,9.0,NG,NG,NG,9.0,9.0,8.0,NG,8.0,9.0,NG,8.0,NG,NG,8.0,7.0,7.0,9.0,NG,NG,7.0,
1001238,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,9.0,NG,7.0,NG,NG,8.0,NG,NG,NG,NG,8.0,8.0,NG,NG,NG,
1000496,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,7.0,NG,NG,7.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
1001212,NG,10.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,8.0,NG,8.0,NG,NG,8.0,NG,NG,NG,NG,8.0,9.0,NG,NG,NG,
1001662,NG,8.0,7.0,7.0,NG,NG,NG,8.0,8.0,8.0,NG,NG,NG,8.0,7.0,8.0,NG,8.0,8.0,NG,8.0,NG,NG,8.0,8.0,8.0,8.0,NG,NG,7.0,
1000794,NG,10.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,9.0,NG,9.0,NG,7.0,NG,NG,8.0,NG,NG,NG,NG,8.0,9.0,NG,NG,NG,
1001602,NG,9.0,9.0,7.0,NG,NG,NG,9.0,8.0,9.0,NG,NG,NG,7.0,8.0,9.0,NG,7.0,8.0,NG,8.0,NG,NG,8.0,8.0,9.0,8.0,NG,NG,7.0,
1002702,10.0,10.0,8.0,7.0,8.0,8.0,10.0,8.0,8.0,9.0,NG,8.0,10.0,9.0,9.0,9.0,NG,9.0,10.0,NG,10.0,10.0,8.0,9.0,8.0,8.0,8.0,8.0,7.0,8.0,
1002235,9.0,8.0,8.0,7.0,7.0,6.0,9.0,6.0,8.0,8.0,NG,6.0,9.0,9.0,7.0,8.0,NG,7.0,8.0,NG,9.0,8.0,8.0,8.0,6.0,7.0,8.0,6.0,7.0,7.0,
1000285,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,9.0,NG,8.0,NG,NG,9.0,NG,NG,NG,NG,7.0,9.0,NG,NG,NG,
1000353,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
1000365,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,5.0,NG,NG,7.0,NG,NG,NG,NG,5.0,7.0,NG,NG,NG,
1000113,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,5.0,NG,NG,5.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,
1002147,NG,9.0,8.0,8.0,NG,NG,NG,7.0,8.0,9.0,NG,NG,NG,8.0,8.0,8.0,NG,8.0,8.0,NG,6.0,NG,NG,8.0,7.0,7.0,8.0,NG,NG,7.0,
1000213,NG,6.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,8.0,NG,7.0,NG,NG,6.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
